year_mon_day,hour,wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,full_datetime
20170103,11,262.8838808304073,96.42857142857143,96.42857142857143,10209.25,78.71428571428571,2017-01-03-11
20170103,12,264.31208711968674,103.57142857142857,102.85714285714286,10202.25,80.57142857142857,2017-01-03-12
20170103,13,266.44591989241974,104.28571428571429,104.28571428571429,10196.5,82.57142857142857,2017-01-03-13
20170103,14,263.5758722285095,102.85714285714286,106.42857142857143,10190.25,84.85714285714286,2017-01-03-14
20170103,15,264.31208711968674,108.57142857142857,108.57142857142857,10186.75,86.57142857142857,2017-01-03-15
20170103,16,267.1566599546897,107.14285714285714,107.85714285714286,10182.0,87.0,2017-01-03-16
20170103,17,270.02178156414135,107.85714285714286,108.57142857142857,10176.25,87.85714285714286,2017-01-03-17
20170103,18,271.45838900620254,107.14285714285714,108.57142857142857,10171.25,87.57142857142857,2017-01-03-18
20170103,19,272.17848202171575,106.42857142857143,109.28571428571429,10167.5,87.57142857142857,2017-01-03-19
20170103,20,272.14262604983526,108.57142857142857,110.0,10162.25,87.0,2017-01-03-20
20170103,21,278.5727692220857,109.28571428571429,107.14285714285714,10158.25,87.0,2017-01-03-21
20170103,22,282.14262604983526,107.85714285714286,106.42857142857143,10153.25,88.28571428571429,2017-01-03-22
20170103,23,285.0109028983863,107.85714285714286,108.57142857142857,10148.0,88.85714285714286,2017-01-03-23
20170103,24,287.1566599546897,109.28571428571429,110.71428571428571,10143.25,86.42857142857143,2017-01-03-24
20170104,1,294.95605349953877,112.85714285714286,112.14285714285714,10139.0,84.57142857142857,2017-01-04-01
20170104,2,296.3611127209144,112.85714285714286,111.42857142857143,10135.5,83.57142857142857,2017-01-04-02
20170104,3,306.4333083327768,117.85714285714286,119.28571428571429,10134.5,76.0,2017-01-04-03
20170104,4,312.8745629758373,117.14285714285714,117.85714285714286,10132.0,70.85714285714286,2017-01-04-04
20170104,5,314.2901893096752,115.71428571428571,120.71428571428571,10131.5,69.28571428571429,2017-01-04-05
20170104,6,317.8511595871461,118.57142857142857,120.0,10132.75,72.85714285714286,2017-01-04-06
20170104,7,320.7145047580023,119.28571428571429,125.0,10136.25,75.57142857142857,2017-01-04-07
20170104,8,321.3928950751188,125.0,120.71428571428571,10138.25,77.0,2017-01-04-08
20170104,9,322.2099282930704,127.14285714285714,124.28571428571429,10142.0,73.28571428571429,2017-01-04-09
20170104,10,325.719188584072,127.14285714285714,129.28571428571428,10147.75,72.85714285714286,2017-01-04-10
20170104,11,325.01104558608284,130.0,129.28571428571428,10149.25,73.14285714285714,2017-01-04-11
